138	359	293	79	9.10000038146973	308	60.8300018310547	59.7099990844727	61.6500015258789	136	415	314	81	13.75	371	60.8300018310547	62.3400001525879	56.5	.	.	.	.	.	.	.	.	.	61.810001373291	60.6199989318848	.	13033	7120088	317	0	1	52	58	.	1	2	2	4	1.3300000429153	1.3300000429153	1.6699999570847	1	3717	3717	.	0	0	0	60.8300018310547	0	0	0	.	.	.	0	0	0	0	0	0	.	.	.
127	403	359	58	13.4300003051758	420	60.8300018310547	54.4500007629395	61.6500015258789	122	403	369	68	15.8000001907349	405	45.1699981689453	51.8199996948242	43.6199989318848	126	444	408	81	21.7700004577637	432	.	.	.	59.439998626709	47.5999984741211	.	89122	7903043	108.01000213623	1	3	58	64	77	2	1	1	4	1	1.3300000429153	1.6699999570847	1.3300000429153	70238	70238	.	1	2	0	60.8300018310547	3	1	4	.	.	.	1	1	0	1	1	1	.	.	.
66	388	293	19	4.19999980926514	371	60.8300018310547	62.3400001525879	56.5	121	403	349	54	11.6599998474121	342	56.9099998474121	62.3400001525879	61.6500015258789	138	415	384	81	19.6299991607666	432	60.8300018310547	62.3400001525879	61.6500015258789	60.6199989318848	61.810001373291	62.9900016784668	48417	8442855	0	0	.	55	61	73	2	1	1	4	.	.	.	.	76032	76032	.	0	0	0	60.8300018310547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136	415	364	81	17.7800006866455	412	49.0900001525879	59.7099990844727	61.6500015258789	127	411	349	81	14.8100004196167	412	45.1699981689453	62.3400001525879	59.0800018310547	151	449	412	73	23.2399997711182	437	56.9099998474121	62.3400001525879	61.6500015258789	58.2599983215332	58.2599983215332	61.810001373291	89825	7150003	481.850006103516	0	4	59	65	76	6	2	2	4	2.3299999237061	2.4400000572205	2.6700000762939	2.3299999237061	25311	25311	.	2	1	0	49.0900001525879	3	0	0	1	0	0	1	1	0	1	0	0	1	0	0
104	382	305	50	8	329	41.2599983215332	41.310001373291	43.6199989318848	108	382	354	52	12.5699996948242	342	60.8300018310547	49.189998626709	51.3499984741211	.	.	.	.	.	.	56.9099998474121	62.3400001525879	53.9199981689453	40.5	52.3400001525879	58.2599983215332	89122	7175046	31.9200000762939	1	2	51	58	.	2	1	1	4	1.3300000429153	1.2200000286102	1	1.3300000429153	9227	9227	.	3	1	5	41.2599983215332	2	0	3	1	3	0	1	1	1	1	0	1	1	0	1
106	359	293	38	6.46000003814697	342	49.0900001525879	51.8199996948242	46.2000007629395	114	382	305	73	8.42000007629395	389	41.2599983215332	51.8199996948242	46.2000007629395	137	398	354	64	9.92000007629395	412	.	.	.	49.9700012207031	47.5999984741211	.	77703	7902017	55.6699981689453	1	3	49	55	67	3	1	1	4	1.6699999570847	2.1099998950958	2.6700000762939	2	78432	78432	.	3	1	5	49.0900001525879	2	2	5	.	.	.	1	1	1	1	1	1	.	.	.
85	332	293	19	4.15000009536743	329	37.3400001525879	54.4500007629395	38.4700012207031	110	366	293	37	7.76999998092651	389	45.1699981689453	54.4500007629395	35.8899993896484	140	440	400	44	20.9799995422363	437	37.3400001525879	43.939998626709	38.4700012207031	44.0499992370605	45.2400016784668	39.3199996948242	89825	7150003	481.850006103516	1	3	55	61	73	1	2	2	4	2.3299999237061	2.4400000572205	2.6700000762939	2.3299999237061	25311	25311	.	4	3	7	37.3400001525879	6	2	7	4	8	8	1	1	1	1	1	1	1	1	1
117	403	305	72	8.53999996185303	362	53	57.0800018310547	51.3499984741211	139	419	326	50	15.6300001144409	342	49.0900001525879	38.6800003051758	46.2000007629395	153	440	345	81	17.8899993896484	389	56.9099998474121	59.7099990844727	51.3499984741211	55.8899993896484	44.0499992370605	57.0699996948242	77703	7952025	111.610000610352	0	3	50	56	68	1	1	1	4	1.6699999570847	1.8899999856949	2	2	82404	82404	.	1	0	2	53	0	2	3	0	4	0	1	0	1	0	1	1	0	0	1
84	.	276	47	4.51000022888184	329	45.1699981689453	38.6800003051758	43.6199989318848	93	388	305	81	10.0600004196167	380	41.2599983215332	44.9900016784668	44.2599983215332	121	388	359	49	11.1700000762939	397	45.1699981689453	41.310001373291	25.5900001525879	40.5	43.689998626709	34.5900001525879	86220	7831346	214.449996948242	0	2	58	63	75	2	1	1	4	2.3299999237061	2.2200000286102	2	2.3299999237061	69621	69621	.	2	2	4	45.1699981689453	3	1	3	6	11	3	1	1	1	1	1	1	1	1	1
113	388	320	78	8.14999961853027	362	.	.	.	117	419	336	75	14.7600002288818	362	45.1699981689453	54.4500007629395	51.3499984741211	137	440	369	68	18.0699996948242	397	49.0900001525879	28.1599998474121	28.1599998474121	.	52.3400001525879	31.0300006866455	48701	7441017	0	0	.	48	55	67	1	1	1	5	.	.	.	.	1317	42316	.	.	.	.	.	0	5	4	2	11	6	.	.	.	0	1	1	1	1	1
126	393	314	79	15.9200000762939	362	60.8300018310547	62.3400001525879	61.6500015258789	142	436	336	69	18.3700008392334	389	60.8300018310547	62.3400001525879	56.5	149	440	384	79	23.1900005340576	420	.	.	.	62.9900016784668	60.5299987792969	.	77703	7952025	159.149993896484	0	2	53	59	71	1	1	1	4	2.3299999237061	2.8900001049042	3.3299999237061	3	41405	41405	.	0	0	0	60.8300018310547	0	0	1	.	.	.	0	0	0	0	0	1	.	.	.
130	415	359	78	15.7399997711182	412	60.8300018310547	62.3400001525879	61.6500015258789	136	432	374	81	19.2299995422363	420	60.8300018310547	62.3400001525879	61.6500015258789	.	.	.	.	.	.	60.8300018310547	62.3400001525879	61.6500015258789	62.9900016784668	62.9900016784668	62.9900016784668	50922	7304091	93.5599975585938	0	3	56	63	.	1	1	1	4	2	1.5599999427795	1.6699999570847	1	64444	64444	.	0	0	0	60.8300018310547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	332	293	57	8.46000003814697	287	45.1699981689453	43.939998626709	38.4700012207031	110	398	336	79	11.6999998092651	405	25.6000003814697	38.6800003051758	25.5900001525879	126	407	359	80	12.4099998474121	420	.	.	.	40.5	27.4799995422363	.	89122	7181348	160.860000610352	1	3	50	56	68	2	1	1	4	2	2.1099998950958	2	2.3299999237061	13020	13020	.	3	0	6	45.1699981689453	5	5	8	.	.	.	1	0	1	1	1	1	.	.	.
105	382	293	47	7.44999980926514	353	45.1699981689453	57.0800018310547	48.7700004577637	108	388	293	68	9.09000015258789	371	56.9099998474121	57.0800018310547	56.5	122	436	364	80	17.2000007629395	405	41.2599983215332	36.0499992370605	20.4400005340576	52.3400001525879	57.0699996948242	31.0300006866455	50922	4110000	239.5	1	3	50	57	68	3	2	2	5	2.3299999237061	1.8899999856949	1.6699999570847	1.6699999570847	77406	77406	.	3	0	3	45.1699981689453	2	1	1	5	9	2	1	0	1	1	1	1	1	1	1
129	411	331	78	13.3000001907349	353	60.8300018310547	54.4500007629395	61.6500015258789	143	411	336	52	13.6700000762939	371	53	57.0800018310547	61.6500015258789	152	436	408	61	21.0400009155273	442	60.8300018310547	62.3400001525879	61.6500015258789	59.439998626709	58.2599983215332	62.9900016784668	19121	7903337	40.0999984741211	1	2	53	60	72	6	1	1	4	2.3299999237061	2.1099998950958	2	2	35327	35327	.	0	0	0	60.8300018310547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	398	340	55	13.1499996185303	362	60.8300018310547	62.3400001525879	61.6500015258789	134	411	359	81	14.6300001144409	380	60.8300018310547	62.3400001525879	61.6500015258789	145	419	416	70	17.3700008392334	437	60.8300018310547	62.3400001525879	61.6500015258789	62.9900016784668	62.9900016784668	62.9900016784668	19121	7903337	40.0999984741211	0	2	53	60	72	6	1	1	4	2.3299999237061	2.1099998950958	2	2	35327	35327	.	0	0	0	60.8300018310547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	398	305	58	10.3400001525879	342	41.2599983215332	54.4500007629395	48.7700004577637	117	427	364	73	16.2900009155273	397	60.8300018310547	57.0800018310547	56.5	130	453	446	81	24.2299995422363	451	53	57.0800018310547	46.2000007629395	51.1599998474121	58.2599983215332	53.5200004577637	89122	7253045	88.3199996948242	1	1	58	66	78	2	1	1	4	2.3299999237061	2.2200000286102	2	2.3299999237061	3308	3308	.	2	0	1	41.2599983215332	1	0	0	3	2	2	1	0	1	1	0	0	1	1	1
100	332	314	81	9.67000007629395	362	53	57.0800018310547	53.9199981689453	107	411	345	54	14.5900001525879	389	41.2599983215332	54.4500007629395	43.6199989318848	130	432	369	57	18.4599990844727	412	.	.	.	55.8899993896484	47.5999984741211	.	48701	8136019	81.870002746582	0	1	50	55	67	2	1	1	4	1.6699999570847	2.1099998950958	2.6700000762939	2	14225	14225	.	1	1	4	53	3	0	5	.	.	.	1	1	1	1	0	1	.	.	.
104	407	349	54	13.2299995422363	412	41.2599983215332	43.939998626709	48.7700004577637	127	419	364	79	15.6599998474121	426	60.8300018310547	62.3400001525879	56.5	.	.	.	.	.	.	60.8300018310547	62.3400001525879	61.6500015258789	44.0499992370605	60.6199989318848	62.9900016784668	48701	7757022	115.040000915527	1	2	59	66	.	2	1	1	4	2.6700000762939	2.3299999237061	2.3299999237061	2	66604	66604	.	1	1	6	41.2599983215332	0	0	0	2	0	0	1	1	1	0	0	0	1	0	0
122	350	320	79	5.78999996185303	389	60.8300018310547	54.4500007629395	59.0800018310547	124	403	340	78	14.4200000762939	397	53	62.3400001525879	56.5	138	440	404	75	21.0300006866455	420	60.8300018310547	51.8199996948242	61.6500015258789	58.2599983215332	58.2599983215332	58.2599983215332	50922	4110000	127.790000915527	1	3	53	60	71	3	1	1	4	1	1.3300000429153	1.6699999570847	1.3300000429153	33505	33505	.	1	0	1	60.8300018310547	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0
120	350	305	63	4.5	342	25.6000003814697	36.0499992370605	28.1599998474121	124	403	326	46	10.3500003814697	371	29.5200004577637	38.6800003051758	25.5900001525879	143	423	384	72	16.7900009155273	426	56.9099998474121	57.0800018310547	46.2000007629395	27.4799995422363	28.6700000762939	53.5200004577637	19121	7903337	100.25	1	1	54	60	60	1	2	2	4	2.6700000762939	2.6700000762939	2.3299999237061	3	88323	88323	.	8	10	11	25.6000003814697	7	5	10	2	6	5	1	1	1	1	1	1	1	1	1
115	403	305	69	10.25	329	53	59.7099990844727	53.9199981689453	122	407	293	53	10.4200000762939	362	53	54.4500007629395	59.0800018310547	144	432	354	58	15.6999998092651	405	60.8300018310547	51.8199996948242	61.6500015258789	57.0699996948242	55.8899993896484	58.2599983215332	19121	7903337	100.25	1	1	54	60	72	1	2	2	4	2.6700000762939	2.6700000762939	2.3299999237061	3	88323	88323	.	2	1	3	53	0	5	1	0	0	1	1	1	1	0	1	1	0	1	0
104	382	305	81	8.85000038146973	362	56.9099998474121	46.5699996948242	51.3499984741211	136	398	336	72	11.3100004196167	389	56.9099998474121	46.5699996948242	61.6500015258789	.	.	.	.	.	.	60.8300018310547	59.7099990844727	56.5	49.9700012207031	54.7099990844727	59.439998626709	71615	7531451	103.559997558594	0	3	51	57	.	1	2	2	4	1.3300000429153	1.5599999427795	1.6699999570847	1.6699999570847	44013	37842	.	0	7	2	56.9099998474121	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0
90	350	.	41	4.19999980926514	287	49.0900001525879	36.0499992370605	43.6199989318848	87	382	305	64	9.77000045776367	362	60.8300018310547	33.4199981689453	56.5	122	398	384	49	14.1999998092651	420	45.1699981689453	36.0499992370605	41.0400009155273	41.689998626709	47.5999984741211	39.3199996948242	48417	7030459	200.850006103516	1	1	56	62	63	3	2	2	4	1.3300000429153	1.6699999570847	1.6699999570847	2	68710	68710	.	0	3	4	49.0900001525879	0	6	0	0	6	6	0	1	1	0	1	0	0	1	1
92	393	293	76	7.19999980926514	362	49.0900001525879	49.189998626709	33.3199996948242	97	393	305	75	9.57999992370605	371	56.9099998474121	51.8199996948242	43.6199989318848	124	411	354	81	15.9300003051758	405	.	.	.	42.8699989318848	49.9700012207031	.	19415	7286058	73.25	1	1	52	58	69	2	2	2	4	1.6699999570847	2.3299999237061	3	2.3299999237061	7939	7939	.	3	1	7	49.0900001525879	3	1	6	.	.	.	1	1	1	1	1	1	.	.	.
37	.	.	41	.	.	53	54.4500007629395	59.0800018310547	73	393	320	54	10.8500003814697	380	53	57.0800018310547	61.6500015258789	118	423	400	80	19.4200000762939	426	56.9099998474121	57.0800018310547	56.5	55.8899993896484	58.2599983215332	57.0699996948242	50922	2900005	103.76000213623	0	1	50	57	68	3	2	2	4	1	1.1100000143051	1	1.3300000429153	56544	56544	.	0	0	1	53	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
102	382	293	49	7.63000011444092	342	33.4300003051758	46.5699996948242	41.0400009155273	128	415	314	52	14.0900001525879	371	45.1699981689453	43.939998626709	43.6199989318848	142	440	412	79	20.5100002288818	447	45.1699981689453	57.0800018310547	51.3499984741211	40.5	44.0499992370605	53.5200004577637	89122	7253045	236.520004272461	1	2	52	59	71	3	1	1	4	2.6700000762939	1.8899999856949	1.3300000429153	1.6699999570847	8725	8725	.	4	2	5	33.4300003051758	4	0	4	4	4	2	1	1	1	1	0	1	1	1	1
112	382	326	62	8.46000003814697	287	53	49.189998626709	59.0800018310547	116	403	354	78	11.3400001525879	405	60.8300018310547	57.0800018310547	61.6500015258789	130	444	392	73	22.0799999237061	426	37.3400001525879	25.5300006866455	38.4700012207031	54.7099990844727	60.6199989318848	32.2200012207031	48417	7030459	363.839996337891	0	3	50	56	68	2	1	1	4	2	2	2	2	12812	12812	.	0	5	0	53	0	1	0	0	6	8	0	1	0	0	1	0	0	1	1
114	377	320	81	8.47999954223633	389	56.9099998474121	62.3400001525879	61.6500015258789	120	388	359	56	12.7200002670288	420	56.9099998474121	62.3400001525879	61.6500015258789	115	403	408	81	13.460000038147	426	60.8300018310547	62.3400001525879	61.6500015258789	61.810001373291	61.810001373291	62.9900016784668	71615	7834024	119.470001220703	0	1	52	58	70	1	1	1	4	2.6700000762939	2.4400000572205	2.6700000762939	2	95312	95312	.	1	0	0	56.9099998474121	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
85	372	293	56	7.05999994277954	329	.	.	.	96	372	305	55	7.19000005722046	353	.	.	.	136	419	379	33	15.4300003051758	426	.	.	.	.	.	.	86220	7360343	259.940002441406	1	3	49	55	67	2	1	1	4	1.3300000429153	1.7799999713898	1.6699999570847	2.3299999237061	61836	61836	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
104	332	326	66	9.13000011444092	329	60.8300018310547	62.3400001525879	61.6500015258789	118	403	331	60	13.6599998474121	389	60.8300018310547	57.0800018310547	56.5	126	423	359	75	18.1399993896484	426	53	57.0800018310547	41.0400009155273	62.9900016784668	58.2599983215332	49.9700012207031	77703	7902017	55.3800010681152	1	2	54	60	72	2	1	1	5	2	2	2	2	10537	10537	.	0	0	0	60.8300018310547	0	0	1	3	5	4	0	0	0	0	0	1	1	1	1
115	382	293	52	9.5600004196167	353	60.8300018310547	62.3400001525879	61.6500015258789	115	398	345	73	12.8999996185303	389	53	62.3400001525879	51.3499984741211	142	403	374	81	13.2700004577637	426	49.0900001525879	46.5699996948242	46.2000007629395	62.9900016784668	58.2599983215332	46.4199981689453	48417	8442855	100.339996337891	1	3	54	61	73	2	2	2	4	1.6699999570847	2	2.3299999237061	2	47030	47030	.	0	0	0	60.8300018310547	0	0	1	0	5	4	0	0	0	0	0	1	0	1	1
99	350	326	81	7.28000020980835	362	60.8300018310547	59.7099990844727	56.5	122	411	349	81	14.1199998855591	405	60.8300018310547	62.3400001525879	56.5	141	444	396	81	21.6900005340576	442	.	.	.	59.439998626709	60.6199989318848	.	89825	7150003	481.850006103516	0	3	52	58	69	1	2	2	4	2.3299999237061	2.4400000572205	2.6700000762939	2.3299999237061	25311	25311	.	0	0	0	60.8300018310547	0	0	0	.	.	.	0	0	0	0	0	0	.	.	.
83	366	305	81	11.0699996948242	371	60.8300018310547	62.3400001525879	61.6500015258789	138	415	349	81	15.75	405	60.8300018310547	62.3400001525879	61.6500015258789	142	449	404	67	23.1499996185303	447	.	.	.	62.9900016784668	62.9900016784668	.	48417	7827051	266.850006103516	1	1	59	65	77	6	2	2	4	2.6700000762939	2.7799999713898	3.3299999237061	2.3299999237061	95028	95028	.	0	0	0	60.8300018310547	0	0	0	.	.	.	0	0	0	0	0	0	.	.	.
109	415	364	75	13.2200002670288	342	60.8300018310547	62.3400001525879	56.5	120	415	359	81	17.7700004577637	420	60.8300018310547	62.3400001525879	56.5	134	440	400	58	20.1100006103516	447	.	.	.	60.6199989318848	60.6199989318848	.	23502	7996012	0	0	2	61	66	78	3	1	1	4	.	.	.	.	89643	89643	.	0	2	0	60.8300018310547	0	2	0	.	.	.	0	1	0	0	1	0	.	.	.
117	388	293	81	9.4399995803833	329	53	46.5699996948242	56.5	122	415	359	81	15.0100002288818	308	56.9099998474121	59.7099990844727	61.6500015258789	129	436	388	81	20.3899993896484	420	53	41.310001373291	56.5	52.3400001525879	60.6199989318848	49.9700012207031	50922	4110000	398.170013427734	1	1	48	55	66	1	2	2	5	4	3.8900001049042	3	4.6700000762939	48404	48404	.	2	5	0	53	2	3	0	0	1	8	1	1	0	1	1	0	0	1	1
107	350	314	36	6.67000007629395	308	49.0900001525879	59.7099990844727	43.6199989318848	105	382	320	19	9.65999984741211	380	33.4300003051758	33.4199981689453	35.8899993896484	126	407	354	44	16.4300003051758	389	56.9099998474121	51.8199996948242	48.7700004577637	52.3400001525879	32.2200012207031	52.3400001525879	13033	7751004	156.130004882812	1	1	52	57	70	1	2	2	5	1.3300000429153	1.4400000572205	1.6699999570847	1.3300000429153	13608	13608	.	1	0	6	49.0900001525879	4	1	8	1	4	0	1	0	1	1	1	1	1	0	1
101	393	359	81	10.9200000762939	380	53	54.4500007629395	53.9199981689453	112	415	359	61	13.5500001907349	389	49.0900001525879	57.0800018310547	48.7700004577637	117	453	416	81	22.0499992370605	437	.	.	.	55.8899993896484	53.5200004577637	.	89122	7154340	86.0500030517578	1	1	51	57	69	6	1	1	4	2.3299999237061	2.7799999713898	3.3299999237061	2.6700000762939	43102	43102	.	0	0	1	53	0	1	2	.	.	.	0	0	1	0	1	1	.	.	.
125	411	331	80	14.0200004577637	371	53	57.0800018310547	56.5	154	411	359	81	16.3600006103516	420	53	62.3400001525879	56.5	159	444	420	80	22.4599990844727	432	.	.	.	58.2599983215332	60.6199989318848	.	48701	7441033	171.910003662109	0	2	57	64	75	1	1	1	5	2	2.2200000286102	2.3299999237061	2.3299999237061	79806	79806	.	0	0	1	53	3	0	2	.	.	.	0	0	1	1	0	1	.	.	.
114	377	305	45	9.5	362	49.0900001525879	46.5699996948242	48.7700004577637	116	398	320	68	11.789999961853	389	49.0900001525879	62.3400001525879	59.0800018310547	135	436	379	48	15.3100004196167	426	56.9099998474121	41.310001373291	43.6199989318848	47.5999984741211	59.439998626709	45.2400016784668	48417	7827051	93.1800003051758	1	2	59	64	76	2	2	2	4	2.6700000762939	2.5599999427795	2.6700000762939	2.3299999237061	80129	80129	.	4	2	3	49.0900001525879	2	0	1	3	7	4	1	1	1	1	0	1	1	1	1
116	377	326	49	10.2700004577637	308	41.2599983215332	51.8199996948242	46.2000007629395	127	377	340	68	10.5	412	33.4300003051758	49.189998626709	41.0400009155273	142	432	364	27	20.1399993896484	426	.	.	.	47.5999984741211	41.689998626709	.	48701	7757022	115.040000915527	1	2	59	66	76	2	1	1	4	2.6700000762939	2.3299999237061	2.3299999237061	2	66604	66604	.	3	2	6	41.2599983215332	3	2	4	.	.	.	1	1	1	1	1	1	.	.	.
105	332	276	64	3.73000001907349	342	45.1699981689453	41.310001373291	56.5	103	332	320	81	5.65000009536743	353	60.8300018310547	62.3400001525879	61.6500015258789	132	393	349	69	12.1499996185303	405	.	.	.	46.4199981689453	62.9900016784668	.	19415	2101055	238.820007324219	1	3	51	58	70	2	1	1	4	1.3300000429153	1.4400000572205	1.6699999570847	1.3300000429153	47449	47449	.	0	2	2	45.1699981689453	0	0	0	.	.	.	0	1	1	0	0	0	.	.	.
101	382	293	53	9.94999980926514	342	56.9099998474121	49.189998626709	46.2000007629395	107	388	340	54	10.2600002288818	362	33.4300003051758	54.4500007629395	33.3199996948242	132	458	420	79	24.2399997711182	447	41.2599983215332	57.0800018310547	30.7399997711182	48.7900009155273	40.5	44.0499992370605	71615	7531451	103.559997558594	1	3	55	60	72	1	2	2	4	2	2	2	2	44013	44013	.	1	4	5	56.9099998474121	5	3	10	5	11	4	1	1	1	1	1	1	1	1	1
98	382	320	37	9.13000011444092	362	29.5200004577637	22.9099998474121	38.4700012207031	112	388	340	19	10.6400003433228	405	29.5200004577637	22.9099998474121	46.2000007629395	129	449	374	22	19.3999996185303	405	37.3400001525879	25.5300006866455	30.7399997711182	27.4799995422363	31.0300006866455	27.4799995422363	48417	7030459	363.839996337891	1	2	57	63	75	2	1	1	5	2	2	2	2	12812	12812	.	0	6	4	29.5200004577637	1	5	0	6	7	6	0	1	1	1	1	0	1	1	1
110	382	293	60	8.27999973297119	371	60.8300018310547	51.8199996948242	51.3499984741211	111	382	331	63	9.56999969482422	389	56.9099998474121	46.5699996948242	53.9199981689453	112	407	374	81	13.3999996185303	420	56.9099998474121	51.8199996948242	59.0800018310547	53.5200004577637	51.1599998474121	57.0699996948242	89122	7903043	108.01000213623	1	3	59	65	77	3	1	1	4	2	2.3299999237061	2.6700000762939	2.3299999237061	237	237	.	0	1	3	60.8300018310547	0	0	2	0	1	2	0	1	1	0	0	1	0	1	1
122	403	331	78	10.1999998092651	380	56.9099998474121	54.4500007629395	59.0800018310547	117	377	336	72	8.52999973297119	412	51.689998626709	54.4500007629395	55.8600006103516	134	393	384	80	13.3599996566772	426	.	.	.	57.0699996948242	54.3600006103516	.	89122	7181348	172.289993286133	0	2	58	64	76	2	1	1	4	1.6699999570847	1.8899999856949	2	2	25027	25027	.	0	0	0	56.9099998474121	0	1	2	.	.	.	0	0	0	0	1	1	.	.	.
136	407	293	71	10.6999998092651	380	56.9099998474121	57.0800018310547	56.5	136	427	336	81	15.4399995803833	380	56.9099998474121	51.8199996948242	56.5	153	432	388	81	20.3500003814697	432	60.8300018310547	62.3400001525879	61.6500015258789	57.0699996948242	55.8899993896484	62.9900016784668	71615	7130081	423.790008544922	1	2	57	63	75	1	1	1	4	2.6700000762939	2.8900001049042	3.3299999237061	2.6700000762939	70113	70113	.	0	3	1	56.9099998474121	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0
118	382	293	70	9.63000011444092	342	.	.	.	134	403	293	78	11.1400003433228	389	53	57.0800018310547	59.0800018310547	135	444	336	39	19.7900009155273	405	.	.	.	.	58.2599983215332	.	19415	7331552	103.410003662109	0	2	53	60	71	6	1	1	4	1.3300000429153	1.8899999856949	2.6700000762939	1.6699999570847	521	521	.	.	.	.	.	2	3	1	.	.	.	.	.	.	1	1	1	.	.	.
105	393	331	77	10.5299997329712	362	49.0900001525879	62.3400001525879	46.2000007629395	115	393	314	81	11.5100002288818	380	49.0900001525879	62.3400001525879	59.0800018310547	138	432	374	81	18.8600006103516	412	.	.	.	53.5200004577637	58.2599983215332	.	48417	7791556	105.220001220703	1	2	51	57	69	2	2	2	4	2.3299999237061	2.1099998950958	2	2	31514	31514	.	3	0	6	49.0900001525879	3	0	1	.	.	.	1	0	1	1	0	1	.	.	.
.	.	.	.	.	.	29.5200004577637	15.0200004577637	28.1599998474121	.	.	.	.	.	.	45.1699981689453	46.5699996948242	53.9199981689453	93	350	340	29	7.26999998092651	412	.	.	.	21.5699996948242	49.9700012207031	.	50922	9010006	127.910003662109	0	1	.	.	67	3	2	2	4	.	.	.	.	15839	15839	.	4	2	9	29.5200004577637	0	0	0	.	.	.	1	1	1	0	0	0	.	.	.
121	388	293	78	8.22999954223633	353	37.3400001525879	28.1599998474121	35.8899993896484	131	403	320	56	10.1499996185303	353	49.0900001525879	36.0499992370605	43.6199989318848	148	427	364	39	16.0599994659424	389	.	.	.	31.0300006866455	41.689998626709	.	19415	7865286	274.630004882812	1	1	48	54	66	6	2	2	4	1	1.5599999427795	2	1.6699999570847	16919	16919	.	2	3	5	37.3400001525879	2	1	3	.	.	.	1	1	1	1	1	1	.	.	.
114	382	314	61	8.22999954223633	353	60.8300018310547	62.3400001525879	61.6500015258789	106	393	314	58	8.27000045776367	371	60.8300018310547	62.3400001525879	61.6500015258789	138	432	412	56	17.0300006866455	420	41.2599983215332	49.189998626709	46.2000007629395	62.9900016784668	62.9900016784668	46.4199981689453	19415	7865286	155.789993286133	0	.	51	57	69	6	2	2	4	1.3300000429153	2.1099998950958	3	2	57918	57918	.	0	0	0	60.8300018310547	0	0	0	3	7	2	0	0	0	0	0	0	1	1	1
91	393	293	63	7.21000003814697	353	56.9099998474121	59.7099990844727	48.7700004577637	93	377	293	48	9.07999992370605	380	60.8300018310547	59.7099990844727	59.0800018310547	123	407	384	74	16.6800003051758	426	45.1699981689453	51.8199996948242	59.0800018310547	54.7099990844727	60.6199989318848	52.3400001525879	19415	7286058	73.25	1	1	59	65	76	3	2	2	4	1.3300000429153	1.8899999856949	2	2.3299999237061	98045	98045	.	0	0	5	56.9099998474121	0	0	1	2	2	3	0	0	1	0	0	1	1	1	1
122	398	293	54	10.0500001907349	362	49.0900001525879	46.5699996948242	48.7700004577637	120	393	293	46	9.59000015258789	353	37.3400001525879	43.939998626709	38.4700012207031	134	415	336	74	14.8100004196167	405	45.1699981689453	28.1599998474121	28.1599998474121	47.5999984741211	39.3199996948242	29.8500003814697	16229	7260568	78.2200012207031	1	1	53	59	71	1	1	1	4	1.6699999570847	1.4400000572205	1.3300000429153	1.3300000429153	43805	43805	.	2	3	3	49.0900001525879	5	4	8	5	9	1	1	1	1	1	1	1	1	1	1
89	332	276	54	3.94000005722046	342	56.9099998474121	62.3400001525879	59.0800018310547	98	382	314	81	7.63000011444092	380	49.0900001525879	41.310001373291	53.9199981689453	.	.	.	.	.	.	41.2599983215332	25.5300006866455	25.5900001525879	60.6199989318848	47.5999984741211	25.1200008392334	48417	7791556	108.830001831055	1	3	47	53	.	2	2	2	4	1.3300000429153	1.7799999713898	2	2	14519	14519	.	3	0	2	56.9099998474121	2	4	2	1	9	2	1	0	1	1	1	1	1	1	1
116	398	314	81	8.22000026702881	329	.	.	.	115	407	326	63	11.4899997711182	397	53	59.7099990844727	56.5	136	436	369	81	20.0300006866455	426	.	.	.	.	59.439998626709	.	48417	7827051	104.190002441406	0	3	54	59	71	6	2	2	4	2	2.5599999427795	3	2.6700000762939	8022	8022	.	.	.	.	.	0	0	0	.	.	.	.	.	.	0	0	0	.	.	.
89	332	.	66	4.55000019073486	371	53	57.0800018310547	51.3499984741211	105	382	276	68	8.89000034332275	380	60.8300018310547	59.7099990844727	61.6500015258789	118	403	331	51	15.2299995422363	405	.	.	.	54.7099990844727	61.810001373291	.	89122	7619067	52.4799995422363	0	2	55	61	73	3	1	1	4	1	1.6699999570847	2	2	34122	34122	.	3	0	4	53	0	0	1	.	.	.	1	0	1	0	0	1	.	.	.
131	403	305	78	9.31999969482422	380	60.8300018310547	62.3400001525879	53.9199981689453	132	411	326	81	14.0900001525879	371	60.8300018310547	62.3400001525879	59.0800018310547	155	453	408	75	22.8500003814697	426	53	59.7099990844727	51.3499984741211	59.439998626709	61.810001373291	57.0699996948242	48701	7441033	155.990005493164	0	2	53	60	71	1	1	1	4	2	2.2200000286102	2.6700000762939	2	9805	9805	.	1	0	2	60.8300018310547	0	0	0	1	3	0	1	0	1	0	0	0	1	0	1
